nombre,correo,contrasena,username,telefono_contacto,run,puntos,jornada,isapre,contrato,dv
Elena Domínguez Valentín,Elenavalentín419@viajesanma.com,VaQQyx6V,elena4623176,+56 9 9228 3807,28770595,0,,,,6
Caridad Juárez Duran,caridad2159610@edubus.cal,vdxm6rfN3OsJzSXw,cajudu231,+56 9 1932 6359,10981828,0,,,,3
Julio Meza Polanco,Juliopolanco699@edubus.cal,uyMKf8H4iqLEf,jumepo818,,26009020,18753,,,,8
Clemente Malave Granados,clmagr532@viajes.cl,8YB3uDYuESqN5g,clmagr638,+56 9 1727 4361,27841724,,Diurno,,Full time,7
Tomás Toledo Raya,tomás6209913@outluc.com,IpU7Kv0Rd,tomás2699969,+56 2 3965 6904,27622811,21249,,,,0
Adriana Carvajal Girón,adriana5638317@viajesanma.com,7GU53vjF,adcagi355,+56 2 6390 6205,18558602,1668,,,,2
Reina Velásquez Estrada,Reinaestrada664@marmol.com,76gB8IbwwAB,Reinaestrada300,+56 2 6667 3233,26944641,0,,,,2
Sta. Julia Peres Castellanos,sta.2076767@outluc.com,ZQfp3Ytk5wX4qV,stjupeca843,,16568412,13844,,,,5
Sta. Teodoro Centeno Peralta,Sta.peralta965@edubus.cal,Hwh6Jmy7AAebDbI,sttecepe341,+56 9 9765 1019,23247939,4904,,,,6
María Teresa Villaseñor Maestas,Maríamaestas443@viajes.cl,2SCoD020ucekTF,Maríamaestas617,+56 2 5408 1767,14983558,,Diurno,Banmédica,,K
Sra. Elvira Valentín Segovia,sra.5734660@wass.com,Q6N3FP0g7kN8L,Sra.segovia383,+56 9 2813 9129,18646087,0,,,,1
Andrés Rael Valencia,Andrésvalencia995@viajes.cl,7dTQrwy3c,andrés6272380,+56 2 0792 0806,12114406,,Nocturno,,Part time,9
Sra. Marcos Gallegos Ortega,Sra.ortega288@viajes.cl,wg6h1DJOFeJ,srmagaor678,+56 2 1479 2319,20036248,,Nocturno,Fonasa,,9
Sra. Julio Esquibel Águilar,sra.6979334@viajes.cl,b26XvVFzMYQ1Lo,sra.9533111,+56 9 6568 0000,19374788,,Diurno,Colmena,,4
Maricarmen Mora Carmona,mamoca720@viajes.cl,B55U6kTTtB,maricarmen1759643,+56 9 2241 3466,26301030,,Nocturno,Más vida,,2
Carmen Tórrez Blanco,catóbl443@wass.com,BPxD0eXfTBy4jUg,catóbl590,+56 2 3078 3213,23725183,0,,,,0
Julio César Lugo Altamirano,jucélual713@marmol.com,qeAaCLF9tF6ivD,jucélual306,+56 2 1808 1119,19842987,1128,,,,2
Lourdes Ordóñez Estrada,lourdes5158563@edubus.cal,kMTK44Fz8,lourdes5434897,+56 2 5629 9880,17928613,5166,,,,0
Alberto Candelaria Tejada,alberto1905433@edubus.cal,Rq5yv3IZZk,alcate181,+56 2 0032 0663,21063777,,,,,K
Guadalupe Maya Posada,gumapo616@tourket.com,XhzwF6rfk6ck,gumapo917,+56 9 6826 0644,15234162,560,,,,8
Lucas Vaca Rentería,luvare678@marmol.com,WU8ueZkKL0LQztQ,lucas9503802,+56 2 9046 2930,16771455,12964,,,,2
Luis Miguel Olivera Santiago,lumiolsa419@edubus.cal,zNZeJA0b,luis1376981,+56 2 7246 7988,18931670,0,,,,4
Adela Covarrubias Balderas,adela6840459@wass.com,UEwBelSi3,adela8850220,+56 9 5154 3386,19963669,13137,,,,3
Eloisa Flórez Zamudio,elflza953@outluc.com,9yL1cHCeR8v525QV,Eloisazamudio519,+56 2 3464 4532,16248704,11921,,,,3
Jorge Luis Verduzco Dávila,joluvedá997@wass.com,AgPVd3YRR1O0Cp,jorge4770518,+56 2 1745 0928,14374888,0,,,,K
Lorenzo Meraz Núñez,lorenzo9331390@tourket.com,9pyf3wdNGfK4,lorenzo999498,+56 9 0299 9072,12639491,0,,,,8
María Elena Tamayo Cardenas,maría1796887@edubus.cal,L3h9iug4LBg,maría3039396,+56 2 7002 4003,18167156,4464,,,,4
Guillermina Puga Flores,guillermina4637229@tourket.com,R7vAu8To89,guillermina937115,+56 2 1410 2026,24493757,7126,,,,8
Sr. Juan Carlos Ybarra Echevarría,sr.6715565@marmol.com,LSv7itFSXo,srjucaybec997,+56 9 0987 6025,20628733,1914,,,,0
Cecilia Tijerina Porras,Ceciliaporras578@outluc.com,2BXqNk2R,Ceciliaporras280,+56 9 1006 1624,16405465,,,,,9
Rubén Alba Macías,Rubénmacías627@marmol.com,dM1p79c2lnFji1x,rualma389,+56 9 2966 6929,24716985,878,,,,7
Sra. Rosalia Lozada Mejía,Sra.mejía279@outluc.com,4Ou2656UnFD,Sra.mejía114,+56 2 5842 0702,24972035,0,,,,6
Hernán Osorio Torres,heosto940@tourket.com,91EDZo2e,heosto266,+56 9 1277 9105,12684816,,,,,1
Ramiro Guerrero Puente,Ramiropuente583@marmol.com,qWnRItwZ5rpNrE,ragupu791,+56 2 6579 3957,17428386,,,,,9
Sr. Horacio Ayala Cerda,Sr.cerda598@edubus.cal,B4BZFhcn,srhoayce259,+56 2 4783 2976,26828248,0,,,,3
Marcela Urbina Mares,maurma407@marmol.com,Su5rv3ZrTWV,maurma161,+56 2 5282 2440,12420761,0,,,,4
Marilu Berríos Rivero,marilu1956967@wass.com,RJoVnC1TXlC9xeY8,maberi994,+56 2 6901 1736,14037555,15213,,,,1
Claudia Treviño Pulido,cltrpu724@marmol.com,gafC6cbD,claudia8300795,+56 2 0999 8479,28392581,-13533,,,,1
Diana Bueno Ochoa,dibuoc466@outluc.com,hGedxnTB6qkFL6YA,dibuoc562,,10324012,5089,,,,3
Juan Olmos Jurado,juolju499@outluc.com,Y4VvpbUTL4lN,juan5668645,+56 9 8382 1408,11143784,9635,,,,K
Rafael Orellana Rivas,rafael9323381@marmol.com,8RFV8oPdoDL,rafael5409972,+56 9 3603 4756,13739949,0,,,,0
Juan Uribe Montero,juan4715798@outluc.com,sVOo7dYv0C28uP,juan3100337,+56 2 0477 0316,19895845,-10317,,,,K
Graciela Alvarez Ballesteros,gralba658@tourket.com,Vkabi4D4Bq,graciela4888170,+56 2 1399 0038,27152238,10103,,,,K
Raquel Mota Valdez,Raquelvaldez225@viajes.cl,WfrkJuE1lD12va3F,ramova520,+56 2 7768 8235,19837234,,Nocturno,Colmena,,K
Bernardo Prieto Maya,Bernardomaya294@tourket.com,gZ56o7577Um,beprma415,+56 9 3581 2912,10630881,,,,,0
Gilberto Longoria Márquez,gilomá332@viajesanma.com,VEV70147RoYxjH,gilberto5632173,+56 2 1633 8710,15022445,-27537,,,,4
Leonor Grijalva Gastélum,Leonorgastélum114@wass.com,0UG2uJJbXD2tu,Leonorgastélum287,+56 9 5658 1848,24233220,4354,,,,2
Juana Gaitán Vargas,Juanavargas840@outluc.com,Pce5FWHg8XUZxTo,juana6400153,+56 9 9319 9852,16269357,-4921,,,,3
Esteban Niño Melgar,esnime271@viajesanma.com,oAKHY9bryvaEm,esnime699,+56 2 8516 7673,29750232,1538,,,,8
Emilia Tijerina de Jesús,emilia7882476@edubus.cal,o3QV5sDow4y43Id,emilia6648692,+56 9 7040 0175,25882911,0,,,,5
Sr. Eloisa Roque Berríos,srelrobe868@outluc.com,Zr9lv8v2DSBthNl,srelrobe213,+56 9 2177 8005,24323782,7217,,,,3
Adela Madrid Caldera,admaca936@viajesanma.com,SCd1J7N7,Adelacaldera192,+56 9 3666 5335,21874202,0,,,,5
Pilar Viera Cavazos,Pilarcavazos340@tourket.com,0dA5MYDhH3R,Pilarcavazos963,+56 2 4671 6707,22411275,0,,,,0
Adela Armenta Mora,adela5819999@viajesanma.com,NDmqbg14MmmXsVN5,adarmo164,+56 2 2349 2869,24413859,3832,,,,4
Alejandro Puga Barrera,alejandro7010506@viajesanma.com,36HTeOBq,alejandro6314250,,25341219,3406,,,,4
Sra. David Angulo Caraballo,srdaanca802@viajesanma.com,NH8WhC2n65y,Sra.caraballo669,+56 2 3501 3949,14099696,1052,,,,3
Sr. Mateo Gastélum Galindo,Sr.galindo874@wass.com,N7tjM24Q4oSyaWO,Sr.galindo754,+56 9 2101 9974,16245954,654,,,,6
Concepción Correa Viera,concepción819530@wass.com,osjyVC9JVeD,cocovi546,+56 9 1025 1670,26507640,7160,,,,8
Sonia Fuentes Casillas,Soniacasillas690@tourket.com,DZAr08pW,Soniacasillas145,+56 9 7220 8542,28671984,0,,,,8
Sra. Lilia Delarosa Barela,Sra.barela468@marmol.com,Xvl1lyQJ9IAPm,sra.6042616,+56 9 1294 7915,24199281,9830,,,,0
Adriana Aguirre Estrada,adages154@wass.com,oHV2i8Tv1tw,adages257,+56 9 6053 6646,17667421,19657,,,,0
Esperanza Estévez Girón,esperanza4652905@viajesanma.com,44aSrqZqkFH,esperanza9859725,+56 9 6297 3120,20887046,1813,,,,7
Concepción Malave Garica,concepción1130375@marmol.com,SjYAQi9BWh0,comaga320,+56 9 5920 5261,24136872,7606,,,,6
Alfonso Delafuente Ceja,alfonso7804322@tourket.com,cCvm3J35PFAg,Alfonsoceja651,+56 9 1391 8198,22984050,8248,,,,9
Rosalia Apodaca Espinal,Rosaliaespinal416@outluc.com,m2U0Mcg7tG,roapes895,+56 2 8532 2297,20099327,16030,,,,6
Sta. Jaime Espinoza Suárez,stjaessu577@edubus.cal,u9DJE8wAr,sta.1876648,+56 2 0672 4596,12618162,1900,,,,0
María Polanco Negrete,mapone321@viajes.cl,mWSgI4Q0DhZU,Maríanegrete121,,18665084,,Diurno,,Part time,0
Guadalupe Regalado Acevedo,Guadalupeacevedo854@marmol.com,j71aYb7ReWs,guadalupe8438767,+56 9 7907 7360,28759601,2439,,,,4
Gregorio Rosales Frías,gregorio529396@viajes.cl,dGz7QCEA,grrofr279,+56 9 3606 6345,13628941,,,Más vida,Part time,1
Graciela Mota Barajas,graciela925272@viajesanma.com,95QtKPif73G,grmoba252,+56 2 5961 1338,17459021,5396,,,,4
Sr. Margarita Carranza Robles,Sr.robles440@outluc.com,8Dtjq6FYvoR0p,Sr.robles318,+56 9 4009 0576,13027258,0,,,,4
Sta. Ernesto Venegas Carrasco,Sta.carrasco617@marmol.com,Fgq7QbDU4uBlf,sterveca556,+56 2 4736 8482,22097933,1560,,,,4
Juana Reyes Ballesteros,Juanaballesteros864@tourket.com,3ktJ9DbW5Y2S4Qcl,juana1337136,+56 2 3068 6599,11208886,0,,,,5
Manuel Guzmán de Jesús,magudeje754@wass.com,ounF3Dvv6lzz1,manuel1448937,+56 2 1748 2617,12986539,6155,,,,3
Germán Delgadillo Briseño,Germánbriseño409@viajesanma.com,V3Hhll0I,gedebr336,+56 2 0016 1550,21856262,,,,,0
Blanca Zúñiga Cedillo,blanca8038817@viajesanma.com,lCO8Z71YKfdkQ,Blancacedillo906,+56 9 0755 0739,13112152,15952,,,,0
Gustavo Ortega Martínez,Gustavomartínez590@tourket.com,bw6aIHFKn1RJo,Gustavomartínez668,+56 9 5761 6813,17937990,4002,,,,2
Sr. Salvador Hernández Chapa,sr.627752@outluc.com,LlluyV5JZc14M,Sr.chapa558,+56 2 7372 8218,18703497,-7661,,,,3
Sr. Jaime Montañez Alicea,Sr.alicea325@marmol.com,1fJr0TeieLQ,srjamoal567,+56 9 4767 6410,20307035,10550,,,,7
Marco Antonio Rincón Soria,marco2790455@tourket.com,Yksz9nEgD2F1rs,maanriso273,+56 9 7639 8249,17896909,0,,,,9
Blanca Henríquez Báez,blhebá996@viajesanma.com,537Yy4ORfH,Blancabáez285,+56 2 0953 2899,23715269,1696,,,,7
Ramona Deleón Verduzco,ramona498234@marmol.com,O80kwcs9G7,Ramonaverduzco400,+56 2 9745 0016,17509088,13901,,,,6
Sonia Elizondo Barrera,soelba904@tourket.com,8FQtgUAQHZmSgpR5,Soniabarrera405,+56 2 2740 2670,11041290,0,,,,8
Eloisa Becerra Delacrúz,Eloisadelacrúz836@viajesanma.com,wOrbN7Mq4R97gzVc,eloisa801161,+56 2 0338 3250,10626131,13960,,,,8
Ángela Grijalva Munguía,ángrmu104@edubus.cal,OL4Xf696uMVVZs,ángrmu770,+56 2 6568 8734,20953168,7990,,,,2
Verónica Guerra Jimínez,Verónicajimínez149@tourket.com,XD7cCfTz3aarzBT3,veguji457,+56 9 0419 5192,12751908,0,,,,0
Sra. Alicia Gamez Lugo,sra.8832399@viajesanma.com,1lSKKZqqsFCCQR,sra.5886121,+56 9 5653 0090,13885545,5619,,,,7
Claudia Delvalle Nieves,Claudianieves858@wass.com,B4ZEqkyQ7aJ,Claudianieves893,,12433900,0,,,,6
Germán Reynoso Castillo,germán3718830@edubus.cal,OPozFU3s,gereca695,+56 9 5859 7978,25850901,630,,,,3
Octavio Jaime Gallegos,Octaviogallegos933@tourket.com,Dj9UkO6pj,Octaviogallegos332,+56 9 4184 9143,13271785,0,,,,0
Marcos Ponce Juárez,marcos7824125@viajesanma.com,vKcP0Nn9,mapoju196,+56 2 0457 2404,23090110,14140,,,,4
Sta. Ángela Urías Arguello,Sta.arguello397@marmol.com,CibO1Yvd6f,stánurar636,,20274860,,,,,0
Diana Villagómez Aguilera,diviag529@edubus.cal,3hrmAfV3aeJ8,diviag659,+56 2 4631 5991,25516335,2873,,,,3
Sr. Timoteo Lucio Garrido,sr.3525257@outluc.com,HYmkgcw2fu3Hv9,srtiluga555,+56 2 7255 5903,17326183,10080,,,,7
Alejandro Segovia Rael,alsera742@outluc.com,4Pf9cUou,alsera199,+56 9 2073 1973,10942368,2136,,,,8
Ariadna Mireles Cornejo,Ariadnacornejo494@edubus.cal,RkMC0v165T,armico763,+56 9 3813 8709,29595921,4820,,,,5
Daniel Sotelo Barela,dasoba734@viajesanma.com,trCmbhrXL2FX0A,dasoba251,+56 2 4538 8416,22302651,11180,,,,6
Anita Luna Cordero,Anitacordero379@edubus.cal,WCTm8AucYPqZ1Jim,anluco220,+56 2 3869 4819,20034279,0,,,,8
Carlota Esquibel Coronado,carlota5419881@edubus.cal,CN3Z7VohkcCz,Carlotacoronado114,+56 2 7149 8063,29831416,0,,,,9
Verónica Pedraza Delafuente,verónica1107159@viajes.cl,hQA2u65UTv0,vepede924,+56 9 1764 8822,14071024,,Diurno,,Full time,5
Cecilia Calvillo Arias,cecilia1381627@edubus.cal,WHRQf6D7VvdHU11r,cecilia2074213,+56 9 4510 1888,14572432,15834,,,,5
Sra. Jorge Arroyo Bustamante,sra.4823756@marmol.com,5p8lAtTiyE6Mg0r,Sra.bustamante878,+56 9 4239 3982,15386111,0,,,,0
Catalina Partida Sepúlveda,catalina4957874@outluc.com,tCCYkR0cK,capase628,+56 9 7188 0183,22471621,3932,,,,4
Jesús Rubio Soria,Jesússoria288@outluc.com,sM0Rhb9k7FK,jeruso934,+56 2 8211 3131,11316649,5407,,,,5
Sr. Marcela Lerma Franco,srmalefr712@viajesanma.com,cTlE3Vod,sr.6870661,+56 9 5140 4135,27557223,1216,,,,3
Diana Quintero Castañeda,diquca103@edubus.cal,P7B2xupCBMAFx,Dianacastañeda783,+56 9 9593 3332,11688097,8119,,,,0
Sra. Víctor Chávez Atencio,sra.2800815@wass.com,NAMsAr8bfL,srvíchat243,+56 9 7338 6037,14061880,1430,,,,2
Mateo Alva Cintrón,mateo3963481@tourket.com,KQgX8hwWKYv08Dgx,Mateocintrón893,+56 9 7097 8002,19387686,4938,,,,2
Sta. Francisco Castillo Duran,sta.6994559@tourket.com,4vV5sstEC7L5AGOO,Sta.duran499,,19809185,726,,,,5
Sofia Salcido Collazo,sofia2186379@wass.com,OlgwoWU6FTmXeN84,sofia2509947,+56 2 0597 5456,29572231,7943,,,,2
Pedro Ramos Vigil,Pedrovigil459@marmol.com,o8FW4Ybp,Pedrovigil163,+56 2 6259 7415,26672301,4130,,,,6
Sara Escamilla Alaniz,saesal568@outluc.com,5Ag5t78MsWe,saesal856,+56 2 7834 9447,16995881,0,,,,5
Alejandro Ulibarri Marroquín,Alejandromarroquín831@outluc.com,ssdeWFXGHG72zn,Alejandromarroquín749,+56 9 7239 0244,19183336,0,,,,8
Sr. Claudio Delatorre Zaragoza,sr.6831640@edubus.cal,AVwqSYDBL1,srcldeza559,+56 2 5882 2691,17521740,,,,,1
Yolanda Limón Montañez,yolanda6691824@edubus.cal,RS9RXZUqo8f,yolanda5357591,+56 9 3088 4376,28167933,11816,,,,3
Arturo Valenzuela Terán,Arturoterán846@outluc.com,TQv51stfys3Cp,Arturoterán182,,28053829,0,,,,9
Bernardo Cordero Cazares,becoca497@viajes.cl,0s446c0i4hjCd1Ye,bernardo3720914,+56 9 9899 5636,24407933,,,Banmédica,Part time,4
Adriana Carmona Borrego,adriana1112546@outluc.com,ss8sbSEmDsY3G,Adrianaborrego466,,16275249,0,,,,9
Arturo Ruelas Gaona,arruga159@edubus.cal,K5B3aivVl,Arturogaona733,+56 2 0016 8606,28037453,6258,,,,9
Rosa Roque Vela,Rosavela728@outluc.com,BtXwwSa3BR9,Rosavela589,+56 2 5225 0234,19129279,5096,,,,0
Isabel Garica Rascón,Isabelrascón708@tourket.com,v3YtOKBM0L,Isabelrascón148,+56 2 3576 3849,28973957,-4305,,,,2
Nicolás Orellana Becerra,niorbe979@viajesanma.com,PJ0NVD7XpMS1H8Z,Nicolásbecerra629,+56 2 2663 8441,26219105,678,,,,2
José Eduardo Cavazos Aguayo,Joséaguayo991@viajes.cl,Q1t0tU6r,josé6562661,+56 9 2560 7092,25414294,,Nocturno,Fonasa,,8
Pedro Lucero Pacheco,pelupa917@marmol.com,gpZ9EGDU,pedro454681,+56 2 9749 0909,29625189,6880,,,,5
Sancho Solorio Rico,Sanchorico265@wass.com,isQoIhEtrzk749JJ,Sanchorico566,+56 2 9178 7392,12941083,16527,,,,3
Vicente Marroquín Caldera,Vicentecaldera355@marmol.com,sMQHJMS0,Vicentecaldera107,+56 9 7264 2995,18475598,9249,,,,K
Sr. César Guajardo Alicea,Sr.alicea538@wass.com,5sfrewVYCcu,sr.3344298,+56 9 7732 6481,16068544,7935,,,,1
Ignacio Marrero Ulloa,Ignacioulloa769@marmol.com,MHgrJ2lcx,Ignacioulloa146,+56 2 1007 3486,17753584,24279,,,,2
Sancho Tafoya Rico,satari784@tourket.com,6gyZvsEW,sancho8298876,+56 2 4096 0021,10163558,6686,,,,9
Magdalena Vázquez Lomeli,magdalena8418579@wass.com,8D0pJBYcbz,maválo188,+56 9 7819 6657,24356175,11385,,,,2
Sra. Gilberto Acosta Bahena,srgiacba917@viajesanma.com,ExCEd9RB4a6,srgiacba611,+56 9 4507 8095,10801208,8332,,,,0
Yolanda Raya Cruz,yoracr854@wass.com,GrWrubDD2w5Q56Ep,Yolandacruz958,+56 2 3430 2290,16627687,0,,,,K
Virginia Bétancourt Esquibel,vibées516@viajesanma.com,2lEOJNadGIJB0,Virginiaesquibel503,+56 2 5187 6637,14581679,0,,,,3
Sta. Jacobo Rodrígez Holguín,sta.6490785@viajes.cl,ZXJuZ2Cgk,sta.4763700,+56 9 6310 7587,20371233,,,Consalud,Full time,2
Fernando Oquendo Gamez,Fernandogamez108@wass.com,2lb30jgR2Te,fernando3437448,+56 2 0093 6580,27532524,610,,,,4
Rosalia Lomeli Orta,roloor277@tourket.com,WO8qwbdzmlWHv83n,Rosaliaorta856,+56 9 5626 9500,19733058,4553,,,,9
Blanca Peres Alaniz,blanca2305189@wass.com,1BitY7mH,blanca9662432,+56 2 6404 3518,18837925,2955,,,,7
Ignacio Gamez Cervántez,ignacio328827@edubus.cal,CYs38xWCA5Sdk6,ignacio9871692,+56 2 8701 1051,27562889,,,,,1
Sta. Sonia Nieves Deleón,Sta.deleón863@outluc.com,Hl7dL3uc80PgHn,stsonide813,+56 9 7293 0276,17830554,,,,,9
Cristobal Vallejo Concepción,crvaco545@wass.com,V8DOKxroqSf,cristobal6269421,+56 9 9226 9368,20336726,0,,,,0
María José Ramos Barrientos,maría5434471@viajesanma.com,4gT7tSNTwRbzK,Maríabarrientos983,+56 9 0648 8649,15888105,0,,,,5
Sr. Juan Carlos Rendón Almanza,sr.4206103@wass.com,Bmiq1S6OF0cTI7am,sr.7699854,+56 9 4830 2517,24070275,-8630,,,,4
Sra. Jorge Lemus Tamayo,srjoleta840@edubus.cal,1Wb6UhkJv4qB6y,srjoleta199,+56 2 1459 9100,18328541,0,,,,6
Francisco Ontiveros Corral,francisco1188144@tourket.com,PwyjKpVyz0,fronco133,+56 2 7893 0968,17238647,4058,,,,4
Sr. Berta Magaña Madera,Sr.madera527@edubus.cal,SPQW0bYpvBlNgP,srbemama968,+56 2 9029 7962,28738666,1712,,,,4
Susana Gonzales Sepúlveda,sugose472@edubus.cal,pLNgAiaSZg2CE85,Susanasepúlveda719,+56 9 1920 5912,27153513,5439,,,,9
María del Carmen Zambrano Verdugo,maría7526798@wass.com,dYxUxjV90VEuafEK,Maríaverdugo180,+56 2 3349 3395,28665546,5478,,,,7
Rosario Palomino Lebrón,ropale487@tourket.com,gRxVs0jBSSvD28,rosario7821596,+56 2 9054 9178,10332755,1060,,,,5
Elvira Gaitán Sevilla,elvira7653225@edubus.cal,ky6pXDqPUqC,Elvirasevilla453,+56 2 3816 2248,15022690,0,,,,2
Virginia Barajas Alfaro,virginia696678@edubus.cal,ah2bfqLGiDBB7F,Virginiaalfaro352,+56 9 8043 7990,20226153,1749,,,,1
Sra. Eva Quiroz Villanueva,Sra.villanueva163@wass.com,lX7ECnZNaI94vv,Sra.villanueva478,+56 2 4517 5149,17463158,6805,,,,1
Guillermina Arredondo Nájera,guarná630@edubus.cal,IA3bcKEnu,Guillerminanájera157,+56 2 4619 4060,22270692,2304,,,,0
Antonia Ávalos Tovar,anávto342@viajes.cl,CikPhoDyH1Pb,anávto964,+56 2 5350 4793,25127192,,,Fonasa,Part time,5
José Emilio Trujillo Gaitán,josé8386927@outluc.com,B89yBWsMMXTG,josé5457867,+56 9 0431 6378,21272766,2190,,,,0
Agustín Beltrán Porras,agustín685879@edubus.cal,91tpFK32yJO7r,agbepo590,+56 2 6236 6344,28811426,3165,,,,9
Cristian Dueñas Sanabria,crdusa408@marmol.com,LNgypzwlTH2,crdusa546,+56 9 1681 9836,10564650,11595,,,,K
María Teresa Almonte Delrío,Maríadelrío123@tourket.com,fqzkG821FC6,Maríadelrío515,+56 9 1137 3657,27524053,2436,,,,2
Sta. Cristian Camarillo Deleón,stcrcade634@outluc.com,dOn5nDMiRRM,sta.3343414,+56 9 2558 6849,29539236,,,,,3
Irene Valles Ornelas,Ireneornelas284@viajesanma.com,EZqc7lFUoZy65IX,irvaor352,+56 9 8859 0276,28401164,30431,,,,3
Juana Aparicio Badillo,juana7642587@edubus.cal,2k9aiHs70f,juapba108,+56 9 4588 3259,17573780,0,,,,4
Lorenzo Sierra Almonte,lorenzo9244665@wass.com,cAPHR8Y8S4JM,losial885,+56 9 0234 6548,16114729,13578,,,,K
Victoria Laureano Velásquez,vilave947@viajesanma.com,3dt43VRizt,victoria8616322,+56 9 1056 8031,13023780,0,,,,0
Josefina Jaimes Alejandro,jojaal296@viajesanma.com,lo5f3gaL2V9,Josefinaalejandro286,+56 2 4249 5191,10408829,0,,,,5
Sr. María Elena Zelaya Alba,srmaelzeal393@edubus.cal,rfqgdsXQia3B7rO,srmaelzeal706,+56 9 7701 2510,16851616,10177,,,,9
Adriana Anguiano Rivera,adriana3407675@wass.com,fHcoeiWEuNl4,adanri295,+56 9 7308 1336,23970554,4432,,,,5
Samuel Carvajal Aponte,Samuelaponte883@edubus.cal,hn60UIOvsZQ,Samuelaponte971,+56 2 7947 7455,25664442,0,,,,8
Ricardo Covarrubias León,ricardo7531454@wass.com,wWoWo9guaJZt,Ricardoleón340,+56 9 4443 3883,10359281,3486,,,,K
Carolina Palacios Cavazos,carolina8983694@edubus.cal,RTQUjkq4J34u,capaca194,+56 2 7063 9602,14626067,0,,,,5
Sr. Timoteo Montalvo Carrero,sr.5386697@tourket.com,cYNLizepT0Ur,srtimoca127,+56 9 7734 6952,22580867,12331,,,,8
Rosalia Contreras Castro,rosalia6258721@edubus.cal,jYZivg0QXlGLyBe,rococa961,+56 2 8193 7583,28903218,0,,,,5
Nicolás Galván Jáquez,nigajá903@outluc.com,8WcKYgHikCbOv,nicolás1907907,+56 9 9793 7693,15495297,1100,,,,7
Julio César Alonzo Godínez,jucéalgo727@outluc.com,rgO1ENzF3,Juliogodínez320,+56 2 9621 9676,14027028,,,,,8
Armando Anaya Ayala,armando9183441@tourket.com,y5d2lmnQBp15,armando2772594,+56 2 7044 5226,13408813,351,,,,3
Margarita Quintanilla Segura,margarita8382853@tourket.com,luJVzU4eQR5MViVn,maquse678,+56 2 7541 4543,10195040,,,,,9
Antonia Montez Rosario,anmoro667@viajesanma.com,8tD4N3PBur2Tp3a,Antoniarosario658,+56 2 5637 6496,19488748,2214,,,,5
Elisa Santillán Valladares,elsava115@tourket.com,Gfr1mV0g26qYIQPk,elisa7532845,+56 9 2977 6371,19142209,2597,,,,0
Alfonso Burgos Aguilera,Alfonsoaguilera739@viajesanma.com,XZMkg9bmrf,alfonso2252964,+56 2 6666 9434,28585961,1995,,,,1
Clemente Velázquez de Anda,clvedean527@wass.com,cmm9QE4EHh54O,clemente6666307,+56 2 9447 1481,28782611,0,,,,7
Felipe Pantoja Arroyo,felipe380690@viajesanma.com,fQiqyf94jXK2D57,felipe741143,+56 9 9812 1929,10806905,0,,,,8
Hernán Armendáriz Venegas,hearve922@marmol.com,MqX87jyjMLGTXLEw,Hernánvenegas881,+56 9 3560 0597,20790978,2554,,,,5
Sta. Reina Delao Barreto,sta.3036696@tourket.com,IQjp5MYnrRZskM,stredeba969,+56 2 8683 4252,11366655,5148,,,,2
Elena Cadena Jáquez,elena2884605@wass.com,iSoZ1qdFM3wAM,Elenajáquez406,+56 9 0161 9133,24240568,13278,,,,4
Jorge Luis Rosas Osorio,joluroos644@wass.com,5JNjonwwG,Jorgeosorio609,+56 9 7561 9038,16467568,5576,,,,8
Marco Antonio Zamudio Tejeda,Marcotejeda365@viajesanma.com,x2dpcq5LNrZi5dC,marco8031856,+56 2 5810 3237,23049174,,,,,7
Sr. Raquel Guerrero Rosas,sr.8028205@wass.com,FfZ7SYWMCoqPi,Sr.rosas982,+56 2 8811 6434,16002588,4354,,,,3
Sr. Manuel Nazario Quiroz,srmanaqu638@edubus.cal,gxzJ108wMy0zmA,Sr.quiroz563,+56 9 7603 2086,26247344,20225,,,,9
Mario Regalado Gaona,marega244@viajesanma.com,a9r58LCLvJkvm,marega435,+56 9 2138 5985,29391196,13464,,,,7
Mateo Madrigal Hernández,mateo5624152@marmol.com,Cf5UX8ClAs3HFZ,mamahe460,+56 2 0093 9825,18778617,21683,,,,7
Pedro Arce Nazario,pearna582@edubus.cal,Fu43nN0HBtR4VO,pearna205,+56 9 3508 3186,20335344,13344,,,,8
Sr. Ramón Farías Ayala,sr.2944225@outluc.com,35oxAF2XUIcMUrN,sr.2488251,+56 9 3864 1504,26328007,19199,,,,5
Gabriel Robledo Muñoz,gabriel6391338@marmol.com,0PDMOjuL7,Gabrielmuñoz299,+56 9 2080 7363,11971936,8176,,,,4
Lorenzo Ornelas Villarreal,loorvi249@tourket.com,nDqDJzf5e,Lorenzovillarreal572,+56 2 1649 3121,24082708,4967,,,,5
Samuel Rentería Yáñez,samuel7003284@viajesanma.com,PsxSr8PBlCsw7t,samuel9578529,+56 2 4997 3343,22507091,0,,,,1
María Contreras Ceja,macoce113@wass.com,zE1th9yj73dWV,macoce810,+56 9 6450 0605,20940680,17114,,,,2
Alfredo Santana Guerra,alfredo296101@tourket.com,1wHVugfzO,alsagu268,+56 2 3837 9635,23183394,1170,,,,3
Agustín Delgadillo Casárez,agdeca352@tourket.com,4y7qzim5Z,agustín1813844,+56 9 4108 3076,21281957,,,,,3
Lourdes Lira Jaimes,lolija762@viajesanma.com,A0wZTNGTh8NAI2,Lourdesjaimes338,+56 9 4414 5512,22955656,3970,,,,8
