panorama_id,nombre,edad
101901,,50
,Berta Meléndez Castro,29
101907,María Cristina Terrazas Corral,-28
101908,,101
101908,,26
,Daniel Lugo Castellanos,96
101910,,93
101911,,
101911,Marcos Luevano Romo,-32
,,
101912,Mateo Morales Girón,-86
101912,,104
,Irene Reyes Salazar,85
101917,Benito Baeza Arevalo,-12
,Adán Reyna Gaytán,12
,Sr. Manuel Casillas Uribe,52
101932,,31
101935,Sr. Florencia Corona Prado,-8
101950,,13
101950,Cristina Valdez Vigil,-46
,Lucas Salazar Avilés,14
101951,Ramona Mora Moya,-52
,Horacio Leal Zamudio,49
,Vicente Guzmán Bueno,77
101954,Arturo Cepeda Montez,-58
101981,Rocio Gallegos Valadez,-64
,Dolores Gamboa Lomeli,22
,Isabela Reynoso Colón,62
,Octavio Romero Ojeda,75
,Sonia Montañez Atencio,88
101963,Miguel Armendáriz León,-53
,Rebeca Zaragoza Almonte,41
101967,,3
101968,Sra. Pablo Adame Lara,-49
101969,,36
101972,,66
,Sr. María Teresa Puente Loera,-89
101976,,71
101976,,22
101976,Mateo Arias Castillo,-93
101977,,88
101977,,8
101977,Sofia Delatorre Burgos,-95
101978,,12
,Verónica Naranjo Balderas,12
101979,Sta. Juana Tórrez Magaña,-108
,Claudia Rivas Cervántez,38
101980,,90
101984,,15
,Cristobal Canales Ramos,99
,Graciela Melgar Borrego,77
,Joaquín Abrego Núñez,79
101994,Beatriz Ontiveros Marrero,-73
101999,Rodrigo Agosto Duran,-14
101999,Sr. Silvia Arenas Ornelas,-95
101999,,53
,Guillermina Mota Valdez,64
102001,Samuel Castañeda Benavídez,-65
,Elisa Gálvez Olivárez,58
,Mercedes Ulibarri Pelayo,55
,Sra. Lola Sánchez Cabán,8
102005,,59
,Luz Rocha Loera,16
,Reina Raya de Anda,78
,Sergio Tapia Cardona,71
102016,Lilia Tejeda Quintana,-13
,Sancho Mares Ledesma,
102016,,78
,Benjamín Medina Granado,71
102020,,103
,Claudio Reyna Cepeda,25
102021,Mariano Arriaga Pagan,-20
102023,,23
,,16
102024,,97
102024,Rubén Linares Echevarría,-107
,Mayte Brito Villareal,3
102034,Marisol Jáquez Robles,-38
,Sra. Mariano Garibay Salazar,87
102034,Antonio Negrete Guerrero,-34
102034,Miguel Ángel Lebrón Casas,-61
102045,Julio César Enríquez Garay,-26
,Sr. Joaquín Leal Lara,91
102046,,62
102046,Luisa Burgos Ontiveros,-69
102051,,12
102052,,77
102053,Norma Gamez Estévez,-81
102053,,84
102058,,51
102058,Anita Suárez Angulo,-93
,Arturo Deleón Borrego,81
102059,,93
102060,,33
102061,,61
,Elisa Coronado Caballero,58
102062,Luis Corrales Báez,-108
,Gloria Cordero Vela,-99
102073,,81
,,58
,Alfredo Hernandes Saldaña,89
,Inés Meza Campos,106
,Laura Iglesias Cintrón,75
102108,,76
102109,Hugo Hurtado Benítez,-103
102117,,72
102118,,98
102123,,20
,Sofia Garza Atencio,66
,Ana Lara Cerda,42
102125,Luisa Haro Armenta,-78
102126,,59
102126,Claudio Escamilla Delgado,-91
102126,,18
102127,,50
102127,Nicolás Rolón Raya,-62
,Sta. Gonzalo Gallardo Gaytán,105
,Carmen Longoria Hurtado,28
,,6
102135,,
,Raúl Lerma Atencio,6
102141,,109
,,-46
,Sta. Antonia Orosco Sáenz,90
,,70
102157,Sra. Carlota Avilés Aponte,-32
102158,Gerardo Nazario Salinas,-98
102158,,3
,Marcela Haro Madrigal,
,María del Carmen Carranza Calvillo,89
102168,,
,Gregorio Córdova Gracia,35
102170,,51
,Irene Bahena Olvera,38
102181,Sancho Pabón Salgado,-28
,Sra. Blanca Feliciano Jáquez,81
102188,Sr. Patricio Díaz Barrera,-103
102189,María Eugenia Águilar Almonte,-89
102195,Rosalia Collazo Aguilera,-74
,Raúl Zamudio Arenas,55
,Daniel Verdugo Ortega,18
,Marcela Mendoza Dávila,9
102204,Sr. Jerónimo Esquivel Estrada,-11
,María Soledad Borrego Gómez,71
102204,,
,Agustín Rentería Arreola,90
102205,Ester de Anda Alcaraz,-7
,Gonzalo León Suárez,63
102215,,15
,Sra. Teresa Espino Pelayo,-28
102217,Marco Antonio Ulloa Ortiz,-16
,Lola Barraza Sevilla,71
,Sara Anaya Padilla,93
,Mariano Ortiz Santacruz,97
,Norma Rivera Balderas,11
,,10
102224,Mario Soliz Delacrúz,-63
,Fernando Ceballos Escobar,81
102229,,66
,Sra. Reina Trejo Baeza,41
102243,María Malave Carrillo,-94
,Sr. Margarita Sanches Roybal,105
102279,Ariadna Navarro Peralta,-110
,Sta. Gerardo Mares Gallegos,8
102288,Adriana Haro Tello,-38
102289,,-45
102291,,-80
102292,,-39
102295,,42
,Graciela Alba Chacón,5
,Jorge Pizarro Frías,6
102306,,
102308,,81
,Sta. Maricarmen Palomino Mesa,64
102323,,
102323,Manuel Lugo Ayala,-85
102403,,13
102403,,48
102328,Lucas Duarte Llamas,-27
102328,Amalia Abeyta Carbajal,-16
,Dorotea Miranda Abreu,68
,Fernando Robles Pabón,74
,,32
,Sta. Alicia Córdova Valadez,34
,Magdalena Baca Flórez,106
102331,,49
,,52
,Sta. Maricarmen Menchaca Reynoso,85
,Cecilia Longoria Alejandro,74
,Pablo Guerra Domínguez,13
102337,,16
102342,Armando Alarcón Acosta,-89
102349,,69
102350,Hugo Córdova Garay,-110
,Dolores Vélez Rendón,29
102350,Pedro Fajardo de Anda,-25
102350,Marcos Enríquez Solorzano,-49
,Jacobo Bétancourt Casárez,15
,Claudio Ulibarri Arreola,36
102355,Jorge Luis Porras Carvajal,-40
102355,Raquel Villalpando Collazo,-107
102356,Julia Suárez Rentería,-104
,Manuela Sotelo Villegas,18
102357,Jorge Mares Velázquez,-66
,Sta. Jaime Gallegos Jaime,44
,Martín Segovia Bermúdez,42
102361,,110
,Ramiro Trujillo Rosario,86
102362,Felipe Armenta Parra,-63
102366,,63
102367,,95
,,27
102367,Patricia Esparza Lebrón,-29
,Cristina Casillas Barrios,103
102372,,-53
,Adela Valles Urbina,103
102373,Jesús Paredes Bustos,-20
102375,Manuel Zayas Collado,-29
,Débora Alva Meza,109
102375,Pablo Loera Galarza,-54
102376,,61
,Juana Sánchez Negrete,3
,Juan Carlos Borrego Banda,5
102377,,100
,Sofia Zayas Vera,79
102404,,101
102404,,65
,Gabriel Laureano Marroquín,20
,Sra. Marilu Saucedo Salas,101
102390,,107
102390,,-99
102402,Mercedes Cavazos Pedroza,-37
102405,Gloria Garza Reynoso,-65
102413,,62
,Sta. Nicolás Arroyo Fuentes,55
102415,,13
,Isabel Cerda Matías,91
102418,,61
,Rocio Segovia Nieves,88
,Francisca Menchaca Velázquez,79
102419,,67
102420,Rafael Casanova Toledo,-84
,Rosa Segovia Arevalo,
102423,,7
102425,,40
,Jorge Luis Urbina Esparza,76
102426,Sra. Claudia Lara Miranda,-67
,Mateo Delarosa Miranda,85
102431,,
,,26
102432,,38
,Catalina Laureano Banda,22
,Hugo Vásquez Rocha,72
102433,,33
102436,Federico Gamez Fernández,-110
102436,,30
,Maricarmen Loya Marrero,53
102440,Concepción Marrero Ojeda,-87
,Caridad Casárez Cordero,12
,Catalina Collado Ulloa,15
102441,Débora Escobedo Hernandes,-55
102441,,92
102442,,-73
102442,Timoteo Alcaraz Padrón,-17
102442,,89
,Elisa Orta Serrato,35
,Antonio Olivera Nájera,-101
102444,Juana Ávila Santacruz,-73
102444,,21
102447,,51
102448,Adela Rosario Trujillo,-69
102448,Sta. Cristobal Barrios Arteaga,-38
102452,,7
102453,Rosario Toledo Araña,-18
102453,Luisa Corona Quesada,-15
102453,,28
102454,Joaquín Grijalva Mata,-69
,Gloria Griego Maya,13
102460,,82
102460,,107
102466,,69
102468,,51
,Marilu Posada Correa,94
,Federico Briseño Olivas,32
102474,Elisa Echevarría Huerta,-87
,Yolanda Quiñónez Noriega,43
,Leonor Contreras Godoy,70
102475,,28
102475,Inés Hernandes Galarza,-56
102475,,76
102476,Jacobo Laboy Alanis,-89
102476,,52
102484,Lucas Mercado Atencio,-33
102487,Enrique Gracia Casillas,-37
,,50
,Juan Carlos Salgado Rico,71
102493,,84
102494,,81
102494,,71
,Adán Saavedra Alva,76
102495,,47
,Sta. Claudia Lucio Menchaca,42
102496,David Godoy Hernández,-17
102496,,77
102496,,97
102503,Diego Caraballo Reynoso,-82
102504,Juan Carlos Santillán Guajardo,-79
102505,Germán Caldera Carvajal,-48
,Raquel Carrillo Ochoa,13
102506,,-102
,Sra. Elisa Guardado Rolón,83
,Benito Bañuelos Cardenas,87
102523,,105
102526,,29
102529,Sergio Soria Correa,-95
,Lorenzo Lemus Valdez,98
,Sta. Susana Abreu Briones,25
,Sra. Mariana Zamora Ureña,64
,Sara Varela Meza,74
,Sara Arellano Barela,39
102555,Rocio Piña Pineda,-99
102558,,58
,César Acevedo Romo,68
102561,Vicente Montañez Longoria,-75
102564,,88
102567,Sra. Berta Covarrubias Baca,-16
,Norma de Anda Salcedo,
102589,Sra. Caridad Domínquez Morales,-54
102592,Catalina Valentín Anguiano,-79
102593,Federico Santana Feliciano,-86
102604,Bernardo Ortega Carmona,-6
,Alejandra Velásquez Villagómez,40
102606,,95
102612,,81
102612,,6
102615,Cristobal Alonso Valladares,-84
102616,,101
,María Lozada Tovar,44
102625,,10
102625,Santiago Corrales Galván,-31
102626,,22
,Rosa Cadena Delao,109
102630,,9
,Alejandra Molina Quezada,59
,Sta. Homero Meza Santillán,6
102634,,61
102634,,101
102638,Natalia Muro Baca,-86
102638,Enrique Ocasio Urbina,-74
102639,,50
,,100
102658,Sta. Sofia Escobedo Adame,-92
,Sr. Guillermo Lozano Munguía,10
102663,,78
,Marcos Jimínez Mejía,109
,Arturo Moya Roque,93
102671,Ángela Valles Villegas,-81
102671,,42
102672,,
102672,,16
102673,,31
,Luis Miguel Terrazas Haro,49
102675,Sr. Ester Pichardo Solano,-58
102686,Cecilia Tamez Esquibel,-20
,Ricardo Orellana Mireles,12
102687,Sra. Micaela Cintrón Hernandes,-6
,Carlota Coronado Huerta,83
,,14
102698,,66
102712,,39
102712,Verónica Verdugo Hinojosa,-79
,Mateo Santillán Araña,77
102713,Enrique Velázquez Mondragón,-6
102714,,72
102715,Sta. Marcos Estrada Quiñones,-24
102715,,95
102715,Antonio Malave Godoy,-47
,Rubén Galarza Mora,69
102716,,44
102717,,89
102717,,23
,Cristina Rico Olmos,86
,Sta. Mónica Armenta Alanis,89
,Emilia Benítez Velasco,57
,Marcela Borrego Quiñones,
102735,,60
102739,,42
102739,,39
102747,Anita Paz Delafuente,-12
,Sra. Julio César Mendoza Villanueva,25
102752,Julio César Varela Vaca,-55
,Esteban Aguilera Terrazas,45
,Verónica Hidalgo Collado,82
102766,,45
102769,,87
,Óscar Ochoa Laureano,22
,Marta Almonte Montalvo,23
102773,Rosa Coronado Valadez,-100
,Sara Esquibel Leyva,11
,Víctor Santillán Niño,14
102777,,23
,Miguel Roque Puente,104
,Alejandro Valdez Lara,101
102782,Sr. María Cristina Tovar Oquendo,-39
,Ernesto Escobar Palomino,13
102784,Dolores Aguayo Concepción,-100
,Bernardo Rivera Solorio,100
,María Carrero Saucedo,-51
102785,,70
,Eloisa Suárez Malave,95
102785,,35
102791,,43
102791,,5
,Sara Hurtado Sedillo,14
,,59
,Sr. Marilu Alanis Benavídez,96
102802,,110
,Dorotea Nava Juárez,33
102804,,90
,Timoteo Echevarría Baeza,82
102805,Sta. Gregorio Miranda Luevano,-110
102806,,30
102806,Jorge Luis Mena Montaño,-74
,Margarita Gamboa Vigil,110
102807,,102
,Ignacio Urrutia Valdés,15
,Benjamín Salas Cisneros,104
102827,,81
102828,,98
102829,,
,Germán Peña Ballesteros,
102836,,22
102842,Sancho Aguirre Alejandro,-109
102849,,49
102866,,61
102871,María del Carmen Rosado Acuña,-42
102876,,85
,,31
,Santiago Carrera Mata,30
,Mateo Cadena Elizondo,9
102908,,19
,Sta. Julio Polanco Puente,19
,Hugo Gálvez Palacios,11
,Jesús Prado Olvera,
,,58
102931,Victoria Suárez Reyes,-71
102933,,57
102933,,-41
102934,Gabriela Villanueva Caraballo,-47
102943,Óscar Ocampo Tamayo,-72
102943,Teresa Cabán Duarte,-15
102943,,5
102946,Josefina Treviño Puente,-10
102947,Mateo Abeyta Toledo,-71
102947,,64
102948,Ricardo Soria Flores,-76
,Arturo Delacrúz Galván,90
102948,Bernardo Olivo Meraz,-11
102951,,30
,Sr. Adán Malave Sáenz,48
102952,,
102952,,
102953,Adán Pedraza Águilar,-73
,Sr. Jorge Luis Arellano Figueroa,87
102958,Sr. María Cristina Guardado Esquibel,-94
102958,,
,Sra. Magdalena Cabrera Treviño,24
102959,,27
102959,,57
,Ricardo Arguello Gracia,106
102962,,39
102975,,
,,45
102976,,-12
102982,,46
102983,,-105
,Antonia Quintero Leiva,38
102988,Alfonso Corona Ramón,-98
102992,,38
102998,Hernán Barrios Collazo,-35
102998,Eduardo Burgos Botello,-30
,Berta Rivas Arteaga,4
103005,,107
103005,,109
103006,Jacobo Hernández Pedraza,-82
103006,Gabriel Carrero Rendón,-53
103010,,5
103013,,14
103016,Sta. Enrique Viera Jaimes,-83
103017,Sr. Carla Villagómez Corrales,-28
103018,,92
103018,José María Manzanares Zamora,-64
,Elvira Tórrez Vásquez,61
,Juan Galindo Tijerina,58
103030,,45
103030,,15
103031,,13
103031,Sra. Francisco Viera Lozada,-58
,Ana Rosas Tejada,85
,Luis Olivo Vanegas,-27
103032,,16
103035,,10
103036,Conchita Escobedo Sotelo,-12
,Sta. Clara Guillen Tijerina,42
103040,,76
103043,,90
,Rosalia Domínguez Figueroa,28
,Fernando Nájera Hidalgo,62
,Sra. Jesús Cabrera Díaz,3
103045,,25
103048,,-77
,Luis Olivas Lovato,83
,Verónica Anguiano Guerra,39
,Sr. Miguel Valdés Olivera,32
103056,Sta. Berta Ybarra Rosales,-80
,Óscar Loya Granado,95
,Mariana Delao Ávalos,77
,Sta. Horacio Munguía Tejeda,108
103072,Pilar Rael Cornejo,-101
103072,Francisca Soria Narváez,-16
,Sr. Nicolás Barrera Ocampo,102
103075,,110
103075,Sr. Elisa Miranda Olvera,-24
,Andrés Briseño Mares,
,Diana Casas Navarro,-104
103081,,16
,Teresa Ojeda Juárez,8
,Norma Peña Blanco,46
,Ernesto Cervántez Pérez,-81
,Jesús Carrion Godínez,26
,Sra. María Elena Linares Quesada,15
,Elsa Olivo Vanegas,91
103085,,18
,Adán Ponce Meléndez,11
,Jerónimo Vargas Mateo,17
103095,Graciela Delgado Herrera,-16
103097,Carlos Barreto Carrero,-61
103100,,85
,Sr. Alicia Arias Cortez,
103103,,93
103107,Manuel Cornejo Padilla,-22
,Ana Luisa Collazo Casárez,13
,Barbara Hidalgo Almonte,36
103116,Sr. Joaquín Adorno Aponte,-7
103121,Ana María Acevedo Ávila,-90
,Reina González Nevárez,103
103121,,103
,Julia Cotto Arriaga,3
,Eloisa Núñez Godínez,
103124,,31
,Reina Mejía Carrero,62
103125,Alejandro Ocampo Guardado,-63
,,40
103126,Guillermo Alanis Puente,-103
103129,Francisco Grijalva Rico,-58
103132,Sta. Mariano Rentería Barraza,-24
,Fernando Macías Valdivia,75
,Francisca Reyes Miranda,17
,Manuel Corral Núñez,44
,Cecilia Benítez Cardenas,95
103136,Daniela Yáñez Granados,-76
103148,,6
103148,,6
103148,,-39
103148,Esperanza Menéndez Nava,-96
103150,Sr. José Eduardo Rico Villarreal,-28
103150,,88
,Agustín Blanco Frías,64
103150,,56
103151,Luis Guajardo Serrano,-106
,Tomás Tejeda Alcántar,48
,,27
,Débora Sanches Quezada,30
,Clara Villalobos Chacón,-18
103157,,33
103167,,-75
103167,,25
103172,María Elena Romero Matos,-52
103172,Emilio Baca Castañeda,-9
103173,Adela Salcedo Nájera,-59
103173,,-88
103173,Sr. Sofia Estrada Delvalle,-20
103173,,59
103173,,49
,Santiago Acosta Montaño,39
103174,Mónica Pulido Orosco,-74
,María Eugenia Arenas Benavídez,67
,Sergio Romero Saavedra,85
,Andrea Contreras Lomeli,66
,Sofia Echevarría Duarte,106
103182,,41
103205,Pedro Vargas Alcaraz,-32
,Antonia Peña Rincón,53
,Sta. Marco Antonio Berríos Negrón,70
,Ana María Robledo Sedillo,95
103229,Elvira Montañez Romero,-15
103239,,21
103239,,54
103254,,61
103255,Lilia Lucero Sotelo,-37
103256,Óscar Ulloa Barajas,-49
,Adela Navarro Lucero,57
103256,Rebeca Ríos Morales,-86
103257,,38
103257,,98
103261,,82
103262,Teresa Ocasio Peres,-108
,Sancho Zambrano Mota,88
103266,,77
103267,,87
,Sta. Sara Rocha Covarrubias,67
,Federico Sevilla Saiz,57
,Emilia Ceballos Tamez,45
,Barbara Rico Santana,43
103272,,25
103272,,4
,Cristobal Vásquez García,55
103274,,97
103275,,36
103276,Berta Velásquez Cabrera,-19
,Samuel Olivárez Reyes,82
103277,,13
103280,,95
,Armando Orozco Enríquez,28
,Samuel Solís Pedraza,58
,Rosario Mercado Sáenz,106
,Homero Arreola Zelaya,15
103282,,16
,Lourdes Osorio Hernandes,27
103283,Mariano Gallegos Vega,-39
103283,,78
,Rebeca Montez Roque,82
103286,,32
,Irene Montaño Acevedo,62
,Jacobo Cervántez Mota,-89
,Florencia Colón Montañez,71
,Santiago Villalpando Pedraza,4
,Gonzalo Menchaca Segura,102
103301,Enrique Marín Enríquez,-37
103307,,59
103307,,100
,Pilar Arreola Cotto,66
103309,,71
103310,Francisco Figueroa Prieto,-16
103312,Agustín Quintana Puente,-41
103312,Elsa Pedroza Ramírez,-41
103315,Benjamín Lucio Cuellar,-36
,Mateo Acosta Téllez,39
103318,,110
103319,Mariana Torres Villalpando,-68
,Cristobal Delao Olivárez,40
,Sancho Castañeda Rincón,43
,Sr. Elsa Enríquez Alaniz,57
103321,Juan Carlos Rosas Sarabia,-11
,Juan Carlos Cedillo Ortega,81
103322,Patricio Enríquez Contreras,-46
,Maricarmen Sevilla Ureña,36
,Joaquín Pedroza Caraballo,87
103331,Juana Alcaraz Escalante,-96
103331,Sofia Acevedo Alaniz,-106
103331,,61
,Sta. Patricio Santacruz Serrato,45
,Sr. Gloria Ceballos Abreu,22
103438,,36
103338,Gloria Arellano Cordero,-11
103349,,99
103350,Leticia Cedillo Bañuelos,-27
103352,,
103357,Julio César Ramos Delarosa,-79
,Raquel Elizondo Cabán,
103439,Sr. Federico Urbina Armijo,-67
,Javier Borrego Cisneros,66
103365,Sr. Mario Aponte Ozuna,-60
103366,,27
103366,Victoria Adame Gutiérrez,-79
103369,Sta. Adán Arguello Zamudio,-39
103370,,80
103374,,
103377,,87
103377,,44
103381,Sta. Micaela Camacho Medina,-64
103381,Rubén Archuleta Nevárez,-51
103492,,72
103388,Hernán Salas Rosario,-70
103394,,18
103394,,73
,Luisa Cabrera Sisneros,105
103396,,94
103396,,65
103397,,
,Soledad Montañez Arce,72
103405,,
103408,Ricardo Cintrón Polanco,-32
,Laura Vela Casanova,41
103413,,110
103414,,93
,Miguel Ángel Raya Cervantes,78
103424,,76
103424,Hernán Carrion Morales,-56
103424,Mateo Tapia Soria,-96
,Alejandra Quiroz Aparicio,24
103425,,65
103426,,12
103426,,68
103432,,89
103435,,16
103436,Raquel Ochoa Botello,-66
103437,,87
103453,,47
103459,,52
103463,Santiago Castillo Ibarra,-79
103464,Mercedes Rodrígez Quesada,-32
,José Luis Linares Marín,14
,Juana Pichardo Macías,-70
,,81
103472,,41
103476,,102
103488,,
103488,Sr. Alejandro Galván Elizondo,-17
103488,Sonia Casares Ordóñez,-22
,Arturo Amaya Rosario,54
103490,Sr. Rebeca Cedillo Canales,-29
103490,,42
103495,,23
103495,Raúl González Vanegas,-50
,Ramón Pichardo Martínez,48
103497,,57
103497,Isabela Cazares Luevano,-71
,,66
103500,,
,Victoria Cuellar Coronado,32
103506,José Corona Lomeli,-63
103507,,94
103507,,101
103509,,40
103509,Sra. Vicente Rojas Valdés,-15
,Inés Orta Cabán,101
,Concepción Araña Medina,105
,,
,Barbara Segura Mascareñas,36
,Sta. Joaquín Rosario Matías,-48
,Rosa Hernández Ceja,-99
103532,Hernán Rodarte Rosado,-85
,Sr. Ana Lebrón Puente,97
103537,Luisa Valadez Delatorre,-10
103548,,
103550,,37
,Sra. Miguel Lira Domínquez,68
,María Cristina Rascón Velásquez,109
103555,Dorotea Márquez Marrero,-25
103555,José Luis Ruelas Banda,-67
103556,,42
103557,,95
103557,Yolanda Delvalle Corral,-68
103560,,87
,Sancho Hidalgo Mascareñas,81
,,74
103563,,
,Sra. Gabriel Casares Adame,-20
103565,,37
103568,,88
,Isabel Montes Quintana,104
103572,Marilu Orozco Montoya,-102
103578,,68
103580,,105
103580,,15
,Sra. Eva Ballesteros Regalado,100
103581,,59
103589,,27
103590,,75
103590,Alfonso Roldán Uribe,-75
,Ramona Rosas Tejeda,55
103596,,62
,Guillermina Tovar Tirado,24
103597,,21
,Sra. Pilar Villareal Delvalle,62
103599,,
,Julia Villarreal Gómez,-68
,Leticia Carranza Hernández,7
103611,,84
103611,Ramiro Santillán Benavides,-34
103614,,96
103614,,64
103615,,55
103615,,72
103615,,37
,Alfredo Cardona Marrero,91
103616,,20
103616,Margarita Vázquez León,-23
,,71
,Sr. Pilar Chavarría Carranza,109
103618,,40
103623,,94
103628,,31
,Adela Cardona Urbina,97
103630,Gabriela Alva Núñez,-87
,Julio César Delgado Alvarez,95
103635,Sra. Lorenzo Salas Flórez,-38
,Adela Abreu Pulido,39
,Mariano Alcaraz Villarreal,20
103645,Sta. Felipe Duarte Oquendo,-63
103645,Ángela Mota Jimínez,-106
103651,Mateo Mendoza Armendáriz,-95
,Sr. Irene Meléndez Acevedo,90
103658,,11
103659,,84
103667,David Bueno Cotto,-91
103673,,
103674,,96
103676,,26
,Clara Delao Nevárez,79
,Roberto Casillas Blanco,74
103707,,29
103708,,110
103717,,84
,Patricia Girón Domínquez,22
,Cristian Lucio Gamez,60
103739,,41
,Eva Santacruz Orta,
,Irene Matos Segura,53
,Mariana Mateo Menéndez,19
,Gabriela Olivera Espino,11
103748,,52
,Javier Bonilla Frías,-77
,César Mireles Sarabia,51
,Lilia Colunga Porras,82
103754,,104
103758,,70
,Ramón Quintana Luna,80
103758,,73
,Eva Villanueva Barreto,74
103773,,49
103773,Lilia Delafuente Pérez,-69
103781,José Maestas Carrion,-26
,Armando Galván Cepeda,3
,Alicia Montoya Gutiérrez,29
103793,,97
,Carla Camarillo Mondragón,49
103794,,6
103794,,56
103794,,53
,José Luis Estévez Trejo,23
103795,,41
103795,Sra. Caridad Garrido Cotto,-6
,Ramón Botello Alba,34
103796,Gustavo Godínez Aguirre,-31
103800,,66
103808,,39
,María Soledad Jiménez Saldaña,90
103810,,65
103823,,53
103824,,88
103824,Óscar Gamez Nava,-91
,Alfonso Rocha Concepción,
103826,,54
103830,,9
,Teodoro Baeza Armenta,69
103832,Sr. Jesús Jurado Jaimes,-76
,Emilio Amaya Alcala,52
103833,Francisco Olvera Aguirre,-73
,Ernesto Muro Reyna,109
103841,Diego Villagómez Jaime,-77
,,46
103843,,
103843,,6
,Homero Gil Lugo,82
103849,,6
103849,Sta. Cecilia Rincón Peres,-87
103850,Sra. Ramón Rincón Fonseca,-105
103851,,-89
103852,,90
103852,Esperanza Niño Araña,-13
,Antonia Zapata Nieto,
,María Soledad Maya Negrón,98
103858,,52
103858,,-84
103858,,58
103859,,67
103859,Marcela Ríos Casas,-27
103860,Ariadna Olivo Alva,-64
103860,Rubén Carbajal Gallegos,-10
103881,,46
103888,,108
103889,,39
103889,Mónica Aparicio Sedillo,-75
,Francisca Longoria Lemus,72
103896,Sra. Dorotea Puga Guzmán,-102
,José María Véliz Perea,65
103897,,37
,Gerardo Griego Villaseñor,-16
,Alejandra Saucedo Ybarra,57
,Mercedes Barrera Samaniego,
,Esperanza Salcido de Jesús,
103901,,36
,Raquel Alaniz Berríos,-20
,Barbara Padilla Estévez,-99
,José Eduardo Granados Zaragoza,54
103902,,-88
,Gustavo Carrasco López,71
103904,,27
,Mayte Rincón Bernal,43
103908,,50
,Sta. Raquel Alemán Olvera,63
,Antonio Ruelas Robledo,62
